Region,State,City,SubCategory,ProductName,Quantity,Sales,Profit
Central,Illinois,Chicago,Paper,""While you Were Out"" Message Book",3,8.9,3.34
Central,Illinois,Chicago,Paper,"Adams Telephone Message Book W/Dividers/Space For Phone Numbers, 5 1/4"X8 1/2""",5,23.52,8.53
Central,Illinois,Chicago,Paper,"Ampad Poly Cover Wirebound Steno Book, 6" x 9"" Assorted Colors",3,10.9,3.41
Central,Illinois,Chicago,Paper,"Astroparche Fine Business Paper",2,8.45,2.96
Central,Illinois,Chicago,Paper,"Avery Personal Creations Heavyweight Cards",7,64.62,22.62
Central,Illinois,Chicago,Paper,"Black Print Carbonless 8 1/2" x 8 1/4"" Rapid Memo Book"",3,17.47,5.68
Central,Illinois,Chicago,Paper,"Computer Printout Paper with Letter-Trim Perforations",3,45.53,15.93
Central,Illinois,Chicago,Paper,"Easy-staple paper",9,73.01,26.47
Central,Illinois,Chicago,Paper,"HP Office Paper (20Lb. and 87 Bright)",5,26.72,9.35
Central,Illinois,Chicago,Paper,"It's Hot Message Books with Stickers, 2 3/4" x 5"""",3,17.76,5.55
Central,Illinois,Chicago,Paper,"Southworth Parchment Paper & Envelopes",3,15.7,5.1
Central,Illinois,Chicago,Paper,"White Computer Printout Paper by Universal",4,124.03,44.96
Central,Illinois,Chicago,Paper,"Wirebound Message Books, Four 2 3/4 x 5 Forms per Page, 200 Sets per Book",8,30.53,9.54
Central,Illinois,Chicago,Paper,"Wirebound Voice Message Log Book",4,15.23,4.95
Central,Illinois,Chicago,Paper,"Xerox 1880",2,56.7,19.14
Central,Illinois,Chicago,Paper,"Xerox 1881",7,313.49,113.64
Central,Illinois,Chicago,Paper,"Xerox 189",5,419.4,146.79
Central,Illinois,Chicago,Paper,"Xerox 1892",2,62.02,22.48
Central,Illinois,Chicago,Paper,"Xerox 1893",2,65.58,23.77
Central,Illinois,Chicago,Paper,"Xerox 1903",4,19.14,6.94
Central,Illinois,Chicago,Paper,"Xerox 1909",3,63.31,20.58
Central,Illinois,Chicago,Paper,"Xerox 1910",1,38.43,13.45
Central,Illinois,Chicago,Paper,"Xerox 1916",8,36.35,11.36
Central,Illinois,Chicago,Paper,"Xerox 1921",2,15.98,5
Central,Illinois,Chicago,Paper,"Xerox 1927",6,20.54,6.42
Central,Illinois,Chicago,Paper,"Xerox 1929",3,54.82,17.82
Central,Illinois,Chicago,Paper,"Xerox 1943",4,156.51,52.82
Central,Illinois,Chicago,Paper,"Xerox 1949",9,35.86,13
Central,Illinois,Chicago,Paper,"Xerox 1951",13,322.19,100.69
Central,Illinois,Chicago,Paper,"Xerox 1957",5,25.92,9.4
Central,Illinois,Chicago,Paper,"Xerox 1959",2,10.69,3.74
Central,Illinois,Chicago,Paper,"Xerox 196",2,9.25,3.35
Central,Illinois,Chicago,Paper,"Xerox 1963",2,8.45,2.64
Central,Illinois,Chicago,Paper,"Xerox 1978",5,23.12,8.38
Central,Illinois,Chicago,Paper,"Xerox 1988",7,173.49,54.22
Central,Illinois,Chicago,Paper,"Xerox 1993",3,15.55,5.64
Central,Illinois,Chicago,Paper,"Xerox 2",1,5.18,1.81
Central,Illinois,Chicago,Paper,"Xerox 206",1,5.18,1.81
Central,Illinois,Chicago,Paper,"Xerox 217",4,20.74,7.26
Central,Illinois,Chicago,Paper,"Xerox 229",3,15.55,5.44
Central,Illinois,Chicago,Paper,"Xerox 4200 Series MultiUse Premium Copy Paper (20Lb. and 84 Bright)",6,25.34,7.92
Central,Illinois,Chicago,Paper,NULL,174,2501.1499999999996,853.8999999999999
Central,Illinois,Chicago,Phones,"Apple iPhone 5C",2,159.98,12
Central,Illinois,Chicago,Phones,"Apple iPhone 5S",6,2,341.99
Central,Illinois,Chicago,Phones,"AT&T 17929 Lendline Telephone",5,180.96,13.57
Central,Illinois,Chicago,Phones,"Avaya 5420 Digital phone",3,323.98,20.25
Central,Illinois,Chicago,Phones,"Cisco Small Business SPA 502G VoIP phone",4,328.22,28.72
Central,Illinois,Chicago,Phones,"ClearOne Communications CHAT 70 OC?Speaker Phone",4,508.77,38.16
Central,Illinois,Chicago,Phones,"GE 2-Jack Phone Line Splitter",4,659.17,49.44
Central,Illinois,Chicago,Phones,"Geemarc AmpliPOWER60",2,148.48,16.7
Central,Illinois,Chicago,Phones,"HTC One",3,239.98,27
Central,Illinois,Chicago,Phones,"Jabra BIZ 2300 Duo QD Duo Corded?Headset",8,812.74,60.96
Central,Illinois,Chicago,Phones,"JBL Micro Wireless Portable Bluetooth Speaker",2,95.98,6
Central,Illinois,Chicago,Phones,"LG Exalt",1,124.79,10.92
Central,Illinois,Chicago,Phones,"Logitech Mobile Speakerphone P710e -?speaker phone",6,647.9,56.69
Central,Illinois,Chicago,Phones,"Mitel MiVoice 5330e IP Phone",9,1,148.49
Central,Illinois,Chicago,Phones,"Motorola L804",1,36.79,4.14
Central,Illinois,Chicago,Phones,"OtterBox Commuter Series Case - Samsung Galaxy S4",2,39.98,-9
Central,Illinois,Chicago,Phones,"OtterBox Defender Series Case - Samsung Galaxy S4",2,47.98,6
Central,Illinois,Chicago,Phones,"Plantronics MX500i Earset",1,34.36,-7.3
Central,Illinois,Chicago,Phones,"Polycom CX300 Desktop Phone USB VoIP phone",3,359.98,36
Central,Illinois,Chicago,Phones,"PureGear Roll-On Screen Protector",2,31.98,11.19
Central,Illinois,Chicago,Phones,"QVS USB Car Charger 2-Port 2.1Amp for iPod/iPhone/iPad/iPad 2/iPad 3",4,22.24,6.96
Central,Illinois,Chicago,Phones,"RCA ViSYS 25425RE1 Corded phone",3,323.98,36.45
Central,Illinois,Chicago,Phones,"Samsung Galaxy S4",2,1,125.2
Central,Illinois,Chicago,Phones,"Samsung HM1900 Bluetooth Headset",3,52.68,19.76
Central,Illinois,Chicago,Phones,"Seidio BD2-HK3IPH5-BK DILEX Case and Holster Combo for Apple iPhone 5/5s - Black",2,49.62,4.96
Central,Illinois,Chicago,Phones,"Shocksock Galaxy S4 Armband",4,35.04,-7.01
Central,Illinois,Chicago,Phones,"Spigen Samsung Galaxy S5 Case Wallet",2,27.18,2.04
Central,Illinois,Chicago,Phones,"Toshiba IPT2010-SD IP?Telephone",4,444.76,33.36
Central,Illinois,Chicago,Phones,"Vtech CS6719",7,537.54,53.75
Central,Illinois,Chicago,Phones,NULL,101,6279.059999999999,1147.39
Central,Illinois,Chicago,Storage,"24 Capacity Maxi Data Binder Racks, Pearl",3,505.32,31.58
Central,Illinois,Chicago,Storage,"Acco Perma 3000 Stacking Storage Drawers",2,24.82,1.55
Central,Illinois,Chicago,Storage,"Adjustable Depth Letter/Legal Cart",2,290.34,32.66
Central,Illinois,Chicago,Storage,"Advantus Rolling Drawer Organizers",2,61.57,4.62
Central,Illinois,Chicago,Storage,"Belkin 19" Center-Weighted Shelf",5,235.92,-44.24
Central,Illinois,Chicago,Storage,"Belkin 19" Vented Equipment Shelf",9,370.66,-88.02
Central,Illinois,Chicago,Storage,"Carina Media Storage Towers in Natural & Black",4,195.14,-43.91
Central,Illinois,Chicago,Storage,"Companion Letter/Legal File, Black",2,60.42,6.04
Central,Illinois,Chicago,Storage,"Economy Rollaway Files",1,132.16,9.91
Central,Illinois,Chicago,Storage,"Fellowes Bankers Box Stor/Drawer Steel Plus",4,102.34,-12.79
Central,Illinois,Chicago,Storage,"Fellowes Super Stor/Drawer Files",5,646.2,-8.08
Central,Illinois,Chicago,Storage,"Home/Office Personal File Carts",9,250.27,15.64
Central,Illinois,Chicago,Storage,"Neat Ideas Personal Hanging Folder Files, Black",2,21.49,1.61
Central,Illinois,Chicago,Storage,"Recycled Steel Personal File for Hanging File Folders",5,228.92,14.31
Central,Illinois,Chicago,Storage,"Rogers Deluxe File Chest",4,70.34,-16.7
Central,Illinois,Chicago,Storage,"Rogers Jumbo File, Granite",3,32.59,-7.74
Central,Illinois,Chicago,Storage,"SAFCO Commercial Wire Shelving, 72h",2,97.98,-24.5
Central,Illinois,Chicago,Storage,"SAFCO Commercial Wire Shelving, Black",3,331.54,-82.88
Central,Illinois,Chicago,Storage,"Safco Industrial Wire Shelving",3,230.38,-48.95
Central,Illinois,Chicago,Storage,"Safco Industrial Wire Shelving System",1,72.78,-18.2
Central,Illinois,Chicago,Storage,"SAFCO Mobile Desk Side File, Wire Frame",3,102.62,7.7
Central,Illinois,Chicago,Storage,"Standard Rollaway File with Lock",9,1,97.3
Central,Illinois,Chicago,Storage,"Sterilite Show Offs Storage Containers",3,12.67,-3.17
Central,Illinois,Chicago,Storage,"Tenex Personal Project File with Scoop Front Design, Black",7,75.49000000000001,5.66
Central,Illinois,Chicago,Storage,"Tennsco 16-Compartment Lockers with Coat Rack",2,1,51.83
Central,Illinois,Chicago,Storage,"Trav-L-File Heavy-Duty Shuttle II, Black",2,69.71,8.71
Central,Illinois,Chicago,Storage,NULL,97,4223.67,-110.05999999999997
Central,Illinois,Chicago,Supplies,"Acme Box Cutter Scissors",5,40.92,3.07
Central,Illinois,Chicago,Supplies,"Acme Forged Steel Scissors with Black Enamel Handles",3,22.34,2.51
Central,Illinois,Chicago,Supplies,"Acme Hot Forged Carbon Steel Scissors with Nickel-Plated Handles, 3 7/8" Cut",2,22.24,2.5
Central,Illinois,Chicago,Supplies,"Acme Office Executive Series Stainless Steel Trimmers",3,20.57,1.54
Central,Illinois,Chicago,Supplies,"Staple remover",5,8.72,-1.74
Central,Illinois,Chicago,Supplies,NULL,18,114.78999999999999,7.880000000000001
Central,Illinois,Chicago,Tables,"Bevis Rectangular Conference Tables",2,145.98,-99.27
Central,Illinois,Chicago,Tables,"BoxOffice By Design Rectangular and Half-Moon Meeting Room Tables",7,765.63,-566.56
Central,Illinois,Chicago,Tables,"BPI Conference Tables",3,219.08,-131.45
Central,Illinois,Chicago,Tables,"Chromcraft 48" x 96"" Racetrack Double Pedestal Table"",3,480.96,-269.34
Central,Illinois,Chicago,Tables,"Chromcraft Bull-Nose Wood Round Conference Table Top, Wood Base",1,108.93,-71.89
Central,Illinois,Chicago,Tables,"KI Adjustable-Height Table",5,214.95,-120.37
Central,Illinois,Chicago,Tables,"KI Conference Tables",5,177.23,-120.51
Central,Illinois,Chicago,Tables,"Lesro Round Back Collection Coffee Table, End Table",1,91.28,-67.54
Central,Illinois,Chicago,Tables,NULL,27,2204.0400000000004,-1446.93
Central,Illinois,Chicago,NULL,NULL,1132,33438.31,-2584.1800000000017
Central,Illinois,Danville,Binders,"GBC Linen Binding Covers",7,43.37,-69.4
Central,Illinois,Danville,Binders,NULL,7,43.37,-69.4
Central,Illinois,Danville,NULL,NULL,7,43.37,-69.4
Central,Illinois,Decatur,Accessories,"Imation?Secure+ Hardware Encrypted USB 2.0?Flash Drive; 16GB",7,408.74,76.64
Central,Illinois,Decatur,Accessories,"Logitech Wireless Headset h800",6,479.95,89.99
Central,Illinois,Decatur,Accessories,NULL,13,888.69,166.63
Central,Illinois,Decatur,Art,"Newell 312",6,28.03,3.5
Central,Illinois,Decatur,Art,NULL,6,28.03,3.5
Central,Illinois,Decatur,Binders,"Ibico Hi-Tech Manual Binding System",3,182.99,-320.24
Central,Illinois,Decatur,Binders,NULL,3,182.99,-320.24
Central,Illinois,Decatur,Chairs,"Global Deluxe High-Back Manager's Chair",3,600.56,-8.58
Central,Illinois,Decatur,Chairs,"Global Highback Leather Tilter in Burgundy",3,191.08,-38.22
Central,Illinois,Decatur,Chairs,"Hon 4700 Series Mobuis Mid-Back Task Chairs with Adjustable Arms",3,747.56,-96.11
Central,Illinois,Decatur,Chairs,"SAFCO Optional Arm Kit for Workspace Cribbage Stacking Chair",2,37.3,-1.07
Central,Illinois,Decatur,Chairs,NULL,11,1576.4999999999998,-143.98
Central,Illinois,Decatur,Envelopes,"Staple envelope",2,8.93,3.35
Central,Illinois,Decatur,Envelopes,NULL,2,8.93,3.35
Central,Illinois,Decatur,Fasteners,"Vinyl Coated Wire Paper Clips in Organizer Box, 800/Box",2,18.37,6.2
Central,Illinois,Decatur,Fasteners,NULL,2,18.37,6.2
Central,Illinois,Decatur,Furnishings,"Contract Clock, 14"",7,61.54,-40
Central,Illinois,Decatur,Furnishings,"Eldon Image Series Desk Accessories, Burgundy",1,7.69,-3.65
Central,Illinois,Decatur,Furnishings,"Executive Impressions 16-1/2" Circular Wall Clock"",3,32.06,-12.83
Central,Illinois,Decatur,Furnishings,NULL,11,101.29,-56.48
Central,Illinois,Decatur,Labels,"Avery 513",4,15.94,5.18
Central,Illinois,Decatur,Labels,NULL,4,15.94,5.18
Central,Illinois,Decatur,Paper,"Xerox 1899",4,18.5,6.7
Central,Illinois,Decatur,Paper,"Xerox 1971",3,10.27,3.21
Central,Illinois,Decatur,Paper,"Xerox 212",2,10.37,3.63
Central,Illinois,Decatur,Paper,NULL,9,39.14,13.54
Central,Illinois,Decatur,Storage,"Adjustable Personal File Tote",4,52.1,3.91
Central,Illinois,Decatur,Storage,"Recycled Steel Personal File for Standard File Folders",3,132.7,9.95
Central,Illinois,Decatur,Storage,"Tenex File Box, Personal Filing Tote with Lid, Black",6,74.45,5.58
Central,Illinois,Decatur,Storage,"Tennsco Lockers, Gray",3,50.35,-8.18
Central,Illinois,Decatur,Storage,NULL,16,309.6,11.259999999999998
Central,Illinois,Decatur,NULL,NULL,77,3169.4799999999996,-311.03999999999996
Central,Illinois,"Des Plaines",Binders,"Wilson Jones Turn Tabs Binder Tool for Ring Binders",3,2.89,-4.92
Central,Illinois,"Des Plaines",Binders,NULL,3,2.89,-4.92
Central,Illinois,"Des Plaines",Bookcases,"Hon 4-Shelf Metal Bookcases",6,424.12,-30.29
Central,Illinois,"Des Plaines",Bookcases,NULL,6,424.12,-30.29
Central,Illinois,"Des Plaines",Furnishings,"Dana Swing-Arm Lamps",2,8.54,-7.48
Central,Illinois,"Des Plaines",Furnishings,NULL,2,8.54,-7.48
Central,Illinois,"Des Plaines",Phones,"Cisco SPA 502G IP Phone",4,383.84,47.98
Central,Illinois,"Des Plaines",Phones,NULL,4,383.84,47.98
Central,Illinois,"Des Plaines",Storage,"Fellowes Stor/Drawer Steel Plus Storage Drawers",5,381.72,-66.8
Central,Illinois,"Des Plaines",Storage,NULL,5,381.72,-66.8
Central,Illinois,"Des Plaines",Tables,"BPI Conference Tables",4,292.1,-175.26
Central,Illinois,"Des Plaines",Tables,NULL,4,292.1,-175.26
Central,Illinois,"Des Plaines",NULL,NULL,24,1493.21,-236.76999999999998
Central,Illinois,Elmhurst,Chairs,"Novimex Swivel Fabric Task Chair",6,634.12,-172.12
Central,Illinois,Elmhurst,Chairs,NULL,6,634.12,-172.12
Central,Illinois,Elmhurst,Paper,"Adams Telephone Message Books, 5 1/4§ x 11§",2,9.66,3.26
Central,Illinois,Elmhurst,Paper,"Black Print Carbonless 8 1/2" x 8 1/4"" Rapid Memo Book"",3,17.47,5.68
Central,Illinois,Elmhurst,Paper,NULL,5,27.13,8.94
Central,Illinois,Elmhurst,Storage,"Safco Industrial Wire Shelving",3,230.38,-48.95
Central,Illinois,Elmhurst,Storage,NULL,3,230.38,-48.95
Central,Illinois,Elmhurst,NULL,NULL,14,891.63,-212.13
Central,Illinois,Evanston,Accessories,"Logitech Keyboard K120",3,43.56,-4.9
Central,Illinois,Evanston,Accessories,NULL,3,43.56,-4.9
Central,Illinois,Evanston,Chairs,"Global High-Back Leather Tilter, Burgundy",3,258.28,-70.1
Central,Illinois,Evanston,Chairs,NULL,3,258.28,-70.1
Central,Illinois,Evanston,Copiers,"Canon PC940 Copier",4,1,485.99
Central,Illinois,Evanston,Copiers,NULL,4,1,485.99
Central,Illinois,Evanston,Phones,"Belkin iPhone and iPad Lightning Cable",1,11.99,0.9
Central,Illinois,Evanston,Phones,NULL,1,11.99,0.9
Central,Illinois,Evanston,NULL,NULL,11,314.83,411.89
Central,Illinois,Frankfort,Appliances,"Fellowes Basic Home/Office Series Surge Protectors",8,20.77,-52.96
Central,Illinois,Frankfort,Appliances,NULL,8,20.77,-52.96
Central,Illinois,Frankfort,Paper,"Xerox 1937",2,76.86,26.9
Central,Illinois,Frankfort,Paper,NULL,2,76.86,26.9
Central,Illinois,Frankfort,NULL,NULL,10,97.63,-26.060000000000002
Central,Illinois,Freeport,Binders,"GBC VeloBinder Electric Binding Machine",4,96.78,-145.18
Central,Illinois,Freeport,Binders,NULL,4,96.78,-145.18
Central,Illinois,Freeport,Furnishings,"Dax Clear Box Frame",3,10.48,-6.81
Central,Illinois,Freeport,Furnishings,NULL,3,10.48,-6.81
Central,Illinois,Freeport,Paper,"Easy-staple paper",3,63.31,20.58
Central,Illinois,Freeport,Paper,NULL,3,63.31,20.58
Central,Illinois,Freeport,Storage,"Eldon Portable Mobile Manager",2,45.25,3.96
Central,Illinois,Freeport,Storage,NULL,2,45.25,3.96
Central,Illinois,Freeport,NULL,NULL,12,215.82,-127.45000000000003
Central,Illinois,Glenview,Phones,"Samsung Rugby III",3,158.38,13.86
Central,Illinois,Glenview,Phones,NULL,3,158.38,13.86
Central,Illinois,Glenview,NULL,NULL,3,158.38,13.86
Central,Illinois,"Highland Park",Binders,"Avery Durable Binders",5,2.88,-4.46
Central,Illinois,"Highland Park",Binders,"XtraLife ClearVue Slant-D Ring Binders by Cardinal",2,3.14,-4.7
Central,Illinois,"Highland Park",Binders,NULL,7,6.02,-9.16
Central,Illinois,"Highland Park",Bookcases,"Atlantic Metals Mobile 3-Shelf Bookcases, Custom Colors",5,913.43,-52.2
Central,Illinois,"Highland Park",Bookcases,"O'Sullivan Cherrywood Estates Traditional Barrister Bookcase",4,384.94,-126.48
Central,Illinois,"Highland Park",Bookcases,NULL,9,1298.37,-178.68
Central,Illinois,"Highland Park",Chairs,"Global Commerce Series Low-Back Swivel/Tilt Chairs",3,539.66,-7.71
Central,Illinois,"Highland Park",Chairs,NULL,3,539.66,-7.71
Central,Illinois,"Highland Park",Paper,"Wirebound Message Books, Four 2 3/4 x 5 White Forms per Page",7,37.46,12.18
Central,Illinois,"Highland Park",Paper,NULL,7,37.46,12.18
Central,Illinois,"Highland Park",Phones,"Pyle PMP37LED",2,153.58,13.44
Central,Illinois,"Highland Park",Phones,NULL,2,153.58,13.44
Central,Illinois,"Highland Park",NULL,NULL,28,2035.0899999999997,-169.93
Central,Illinois,Naperville,Accessories,"Logitech?Illuminated - Keyboard",5,239.96,83.99
Central,Illinois,Naperville,Accessories,NULL,5,239.96,83.99
Central,Illinois,Naperville,Binders,"Acco Translucent Poly Ring Binders",3,2.81,-4.49
Central,Illinois,Naperville,Binders,"Avery Heavy-Duty EZD View Binder with Locking Rings",6,7.66,-13.02
Central,Illinois,Naperville,Binders,"GBC Standard Plastic Binding Systems Combs",2,3.54,-5.49
Central,Illinois,Naperville,Binders,NULL,11,14.010000000000002,-23
Central,Illinois,Naperville,Chairs,"Global High-Back Leather Tilter, Burgundy",7,602.65,-163.58
Central,Illinois,Naperville,Chairs,NULL,7,602.65,-163.58
Central,Illinois,Naperville,Labels,"Avery 508",3,11.78,4.27
Central,Illinois,Naperville,Labels,NULL,3,11.78,4.27
Central,Illinois,Naperville,Phones,"Panasonic Kx-TS550",4,147.17,16.56
Central,Illinois,Naperville,Phones,NULL,4,147.17,16.56
Central,Illinois,Naperville,Storage,"SAFCO Boltless Steel Shelving",3,272.74,-64.77
Central,Illinois,Naperville,Storage,NULL,3,272.74,-64.77
Central,Illinois,Naperville,NULL,NULL,33,1288.31,-146.53
Central,Illinois,Normal,Chairs,"Office Star - Contemporary Task Swivel chair with Loop Arms, Charcoal",4,366.74,-110.02
Central,Illinois,Normal,Chairs,NULL,4,366.74,-110.02
Central,Illinois,Normal,NULL,NULL,4,366.74,-110.02
Central,Illinois,"Oak Park",Art,"Newell 307",7,10.19,1.02
Central,Illinois,"Oak Park",Art,NULL,7,10.19,1.02
Central,Illinois,"Oak Park",NULL,NULL,7,10.19,1.02
Central,Illinois,"Orland Park",Accessories,"Logitech?Gaming G510s - Keyboard",5,339.96,67.99
Central,Illinois,"Orland Park",Accessories,NULL,5,339.96,67.99
Central,Illinois,"Orland Park",NULL,NULL,5,339.96,67.99
Central,Illinois,Oswego,Binders,"Avery Heavy-Duty EZD View Binder with Locking Rings",3,3.83,-6.51
Central,Illinois,Oswego,Binders,"Ibico Hi-Tech Manual Binding System",5,304.99,-533.73
Central,Illinois,Oswego,Binders,NULL,8,308.82,-540.24
Central,Illinois,Oswego,Fasteners,"Acco Hot Clips Clips to Go",5,13.16,4.11
Central,Illinois,Oswego,Fasteners,NULL,5,13.16,4.11
Central,Illinois,Oswego,NULL,NULL,13,321.98,-536.13
Central,Illinois,Palatine,Accessories,"Enermax Briskie RF Wireless Keyboard and Mouse Combo",7,116.31,23.26
Central,Illinois,Palatine,Accessories,NULL,7,116.31,23.26
Central,Illinois,Palatine,NULL,NULL,7,116.31,23.26
Central,Illinois,"Park Ridge",Furnishings,"Eldon ClusterMat Chair Mat with Cordless Antistatic Protection",7,254.74,-312.06
Central,Illinois,"Park Ridge",Furnishings,NULL,7,254.74,-312.06
Central,Illinois,"Park Ridge",Paper,"Xerox 1884",9,143.86,48.55
Central,Illinois,"Park Ridge",Paper,NULL,9,143.86,48.55
Central,Illinois,"Park Ridge",Phones,"Wilson Electronics DB Pro Signal Booster",1,286.4,25.06
Central,Illinois,"Park Ridge",Phones,NULL,1,286.4,25.06
Central,Illinois,"Park Ridge",NULL,NULL,17,685,-238.45
Central,Illinois,Peoria,Binders,"Computer Printout Index Tabs",5,1.68,-2.69
Central,Illinois,Peoria,Binders,"Ibico Presentation Index for Binding Systems",5,3.98,-6.57
Central,Illinois,Peoria,Binders,"Wilson Jones Century Plastic Molded Ring Binders",3,12.46,-20.56
Central,Illinois,Peoria,Binders,NULL,13,18.12,-29.82
Central,Illinois,Peoria,Bookcases,"Sauder Inglewood Library Bookcases",3,359.06,-35.91
Central,Illinois,Peoria,Bookcases,NULL,3,359.06,-35.91
Central,Illinois,Peoria,Chairs,"Padded Folding Chairs, Black, 4/Carton",2,113.37,-3.24
Central,Illinois,Peoria,Chairs,NULL,2,113.37,-3.24
Central,Illinois,Peoria,Furnishings,"3M Hangers With Command Adhesive",2,2.96,-1.41
Central,Illinois,Peoria,Furnishings,"G.E. Longer-Life Indoor Recessed Floodlight Bulbs",3,7.97,-2.39
Central,Illinois,Peoria,Furnishings,NULL,5,10.93,-3.8
Central,Illinois,Peoria,NULL,NULL,23,501.48,-72.76999999999998
Central,Illinois,Quincy,Accessories,"Lenovo 17-Key USB Numeric Keypad",4,108.77,2.72
Central,Illinois,Quincy,Accessories,NULL,4,108.77,2.72
Central,Illinois,Quincy,Art,"Newell 331",5,19.56,1.71
Central,Illinois,Quincy,Art,NULL,5,19.56,1.71
Central,Illinois,Quincy,Binders,"Accohide Poly Flexible Ring Binders",4,2.99,-4.49
Central,Illinois,Quincy,Binders,"Pressboard Covers with Storage Hooks, 9 1/2" x 11""",2,1.96,-3.24
Central,Illinois,Quincy,Binders,"Wilson Jones Easy Flow II Sheet Lifters",9,3.24,-5.18
Central,Illinois,Quincy,Binders,NULL,15,8.190000000000001,-12.91
